,LOC,ORG,PER,micro avg,macro avg,weighted avg
precision,0.8328898350186269,0.6876138433515483,0.95125,0.8100440528634362,0.8239178927900584,0.8227978343344099
recall,0.9382494004796164,0.9090909090909091,0.9412492269635127,0.9294379296401132,0.929529845511346,0.9294379296401132
f1-score,0.882435861291232,0.7829919626652839,0.9462231893068075,0.8656435363901706,0.8705503377544411,0.8698939675960208
support,1668.0,1661.0,1617.0,4946.0,4946.0,4946.0
