,LOC,ORG,PER,micro avg,macro avg,weighted avg
precision,0.6537467700258398,0.49385245901639346,0.8636363636363636,0.5990424895272292,0.670411864226199,0.629251716585916
recall,0.840531561461794,0.8716094032549728,0.9236111111111112,0.8765323992994746,0.8785840252759592,0.8765323992994746
f1-score,0.7354651162790699,0.6304774362328319,0.8926174496644295,0.7116956985424814,0.7528533340587771,0.7242581854116565
support,301.0,553.0,288.0,1142.0,1142.0,1142.0
