,LOC,ORG,PER,micro avg,macro avg,weighted avg
precision,0.5365296803652968,0.39436619718309857,0.6581196581196581,0.4748051948051948,0.5296718452226844,0.4983523663490976
recall,0.7807308970099668,0.810126582278481,0.8020833333333334,0.8003502626970228,0.7976469375405938,0.8003502626970228
f1-score,0.6359945872801082,0.5304914150384842,0.7230046948356808,0.5960221715030974,0.6298302323847577,0.6068489276709897
support,301.0,553.0,288.0,1142.0,1142.0,1142.0
