,LOC,ORG,PER,micro avg,macro avg,weighted avg
precision,0.6518105849582173,0.5070729053318824,0.7392739273927392,0.5844402277039848,0.6327191392276129,0.6037803798687069
recall,0.7774086378737541,0.8426763110307414,0.7777777777777778,0.809106830122592,0.7992875755607578,0.809106830122592
f1-score,0.7090909090909091,0.6331521739130433,0.7580372250423012,0.6786632390745502,0.7000934360154178,0.6846622036974249
support,301.0,553.0,288.0,1142.0,1142.0,1142.0
