,LOC,ORG,PER,micro avg,macro avg,weighted avg
precision,0.7214854111405835,0.5282215122470714,0.9133333333333333,0.6448019801980198,0.721013418906996,0.6762816156094099
recall,0.9036544850498339,0.8969258589511754,0.9513888888888888,0.9124343257443083,0.9173230776299661,0.9124343257443083
f1-score,0.8023598820058997,0.6648793565683646,0.9319727891156462,0.7556200145032633,0.7997373425633034,0.768473530587905
support,301.0,553.0,288.0,1142.0,1142.0,1142.0
