,LOC,ORG,PER,micro avg,macro avg,weighted avg
precision,0.4612546125461255,0.3687392055267703,0.7587209302325582,0.4589041095890411,0.5295715827684847,0.4914728957440145
recall,0.8305647840531561,0.7721518987341772,0.90625,0.8213660245183888,0.8363222275957778,0.8213660245183888
f1-score,0.5931198102016607,0.49912331969608414,0.8259493670886076,0.5888261142498431,0.6393974989954508,0.6063202069913778
support,301.0,553.0,288.0,1142.0,1142.0,1142.0
