,LOC_B,LOC_I,O,ORG_B,ORG_I,PER_B,PER_I,accuracy,macro avg,weighted avg
precision,0.4265625,0.5267175572519084,0.9993294890706719,0.43047460449625313,0.3516819571865443,0.6438679245283019,0.8926553672316384,0.9254001928640309,0.610184199966474,0.9645626904637115
recall,0.9069767441860465,0.575,0.9269425325483042,0.9503676470588235,0.9249329758713136,0.9545454545454546,0.8633879781420765,0.9254001928640309,0.8717361903360026,0.9254001928640309
f1-score,0.5802337938363443,0.5498007968127488,0.961775903977285,0.5925501432664756,0.5096011816838996,0.7690140845070422,0.8777777777777777,0.9254001928640309,0.691536240265939,0.9384662526477853
support,301.0,120.0,24118.0,544.0,373.0,286.0,183.0,0.9254001928640309,25925.0,25925.0
