,LOC,ORG,PER,micro avg,macro avg,weighted avg
precision,0.8535381239714755,0.761223482979773,0.9644194756554307,0.8517975055025678,0.8597270275355596,0.8587869163260526
recall,0.9328537170263789,0.9289584587597832,0.9554730983302412,0.9389405580266882,0.9390950913721344,0.9389405580266882
f1-score,0.8914351188771125,0.836767895878525,0.9599254426840634,0.8932487016733986,0.8960428191465669,0.8954679931583874
support,1668.0,1661.0,1617.0,4946.0,4946.0,4946.0
