,LOC,ORG,PER,micro avg,macro avg,weighted avg
precision,0.5081967213114754,0.3896218117854002,0.8273615635179153,0.4891304347826087,0.5750600322049303,0.5312681307576532
recall,0.8239202657807309,0.8010849909584087,0.8819444444444444,0.8274956217162872,0.8356499003945279,0.8274956217162872
f1-score,0.6286438529784538,0.5242603550295858,0.853781512605042,0.6148340923877684,0.6688952402043605,0.6348746512330364
support,301.0,553.0,288.0,1142.0,1142.0,1142.0
