,LOC_B,LOC_I,O,ORG_B,ORG_I,PER_B,PER_I,accuracy,macro avg,weighted avg
precision,0.5711340206185567,0.7403846153846154,0.9984450587422253,0.5085714285714286,0.5466034755134281,0.8130841121495327,0.95,0.9559112825458052,0.7326032444256839,0.9731222152509724
recall,0.920265780730897,0.6416666666666667,0.958454266522929,0.9816176470588235,0.9276139410187667,0.9125874125874126,0.9344262295081968,0.9559112825458052,0.8966617062990989,0.9559112825458052
f1-score,0.7048346055979643,0.6875000000000001,0.9780410408292787,0.6700125470514429,0.6878727634194831,0.8599670510708403,0.9421487603305784,0.9559112825458052,0.7900538240427982,0.9613298439770006
support,301.0,120.0,24118.0,544.0,373.0,286.0,183.0,0.9559112825458052,25925.0,25925.0
