,LOC,ORG,PER,micro avg,macro avg,weighted avg
precision,0.040763226366001735,0.18202339421301048,0.6583969465648855,0.2591471439852593,0.29372785571463256,0.2901257141046747
recall,0.02817745803357314,0.5340156532209512,0.640074211502783,0.398099474322685,0.40075577425243586,0.398099474322685
f1-score,0.03332151719248493,0.27150290786654424,0.6491063029162747,0.31393494897959184,0.3179769093251013,0.31462828800222625
support,1668.0,1661.0,1617.0,4946.0,4946.0,4946.0
