,LOC,ORG,PER,micro avg,macro avg,weighted avg
precision,0.7355623100303952,0.5920096852300242,0.9041095890410958,0.6876295784381479,0.7438938614338384,0.7085544421148756
recall,0.8039867109634552,0.8842676311030742,0.9166666666666666,0.8712784588441331,0.8683070029110653,0.8712784588441331
f1-score,0.7682539682539683,0.7092095721537345,0.9103448275862068,0.7686365392043261,0.7959361226646365,0.7754961893084826
support,301.0,553.0,288.0,1142.0,1142.0,1142.0
