,LOC,ORG,PER,micro avg,macro avg,weighted avg
precision,0.447841726618705,0.3781376518218624,0.6921052631578948,0.4509442653155228,0.506028213866154,0.47568896406234135
recall,0.8272425249169435,0.8444846292947559,0.9131944444444444,0.8572679509632224,0.8616405328853812,0.8572679509632224
f1-score,0.5810968494749125,0.5223713646532439,0.7874251497005988,0.5910051313009357,0.6302977879429185,0.6046934846400744
support,301.0,553.0,288.0,1142.0,1142.0,1142.0
