,LOC_B,LOC_I,O,ORG_B,ORG_I,PER_B,PER_I,accuracy,macro avg,weighted avg
precision,0.6,0.711340206185567,0.9982591286939113,0.5009633911368016,0.40669856459330145,0.6925373134328359,0.8190954773869347,0.9463079476589339,0.6755562973470502,0.9687029999475374
recall,0.8471760797342193,0.575,0.9517427385892117,0.9558823529411765,0.9115281501340483,0.8111888111888111,0.8907103825136612,0.9463079476589339,0.8490326450144468,0.9463079476589339
f1-score,0.7024793388429752,0.6359447004608295,0.9744461201860781,0.6573957016434893,0.5624483043837882,0.7471819645732688,0.8534031413612565,0.9463079476589339,0.7333284673502407,0.9537651768826105
support,301.0,120.0,24100.0,544.0,373.0,286.0,183.0,0.9463079476589339,25907.0,25907.0
